"codigo","id_pop","crm","clasificacion_sitio","categoria_planificacion","sistema_energia","pe_3g","mpls","olt","olt_3play","core","panel_solar","latitud","longitud"
EV610,5744995,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444168,-70.655682
FN969,5744996,Centro,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444167,-70.655681
RM916,5744997,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444166,-70.65568
VA246,5744998,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444165,-70.655679
ZV070,5744999,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444164,-70.655678
ZB534,5745000,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444163,-70.655677
ZL233,5745001,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444162,-70.655676
ZS215,5745002,Norte,E,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444161,-70.655675
SA639,5745003,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44416,-70.655674
ZZ089,5745004,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444159,-70.655673
ZZ009,5745005,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444158,-70.655672
ZZ010,5745006,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444157,-70.655671
AN996,5745007,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444156,-70.65567
ZM415,5745008,Metropolitano,B1,nan,ONGRID,SI,NO,NO,NO,NO,NO,-33.444155,-70.655669
RM453,5745009,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444154,-70.655668
SA860,5745010,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444153,-70.655667
ZV405,5745011,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444152,-70.655666
ZM414,5745012,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444151,-70.655665
AM859,5745013,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44415,-70.655664
AM856,5745014,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444149,-70.655663
AM965,5745015,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444148,-70.655662
ZV404,5745016,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444147,-70.655661
RM448,5745017,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444146,-70.65566
RM392,5745018,Metropolitano,B1,nan,ONGRID,SI,NO,NO,NO,NO,NO,-33.444145,-70.655659
AM769,5745019,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444144,-70.655658
RM391,5745020,Metropolitano,B1,nan,ONGRID,SI,NO,NO,NO,NO,NO,-33.444143,-70.655657
AM854,5745021,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444142,-70.655656
AM855,5745022,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444141,-70.655655
SA871,5745023,Metropolitano,B1,nan,ONGRID,SI,NO,NO,NO,NO,NO,-33.44414,-70.655654
AM863,5745024,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444139,-70.655653
AM857,5745025,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444138,-70.655652
AM861,5745026,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444137,-70.655651
RM450,5745027,Metropolitano,B1,nan,ONGRID,SI,NO,NO,NO,NO,NO,-33.444136,-70.65565
RM389,5745028,Metropolitano,B1,nan,ONGRID,SI,NO,NO,NO,NO,NO,-33.444135,-70.655649
AM858,5745029,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444134,-70.655648
RM390,5745030,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444133,-70.655647
RM385,5745031,Metropolitano,B1,nan,ONGRID,SI,NO,NO,NO,NO,NO,-33.444132,-70.655646
SA323,5745032,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444131,-70.655645
AM864,5745033,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44413,-70.655644
SA335,5745034,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444129,-70.655643
ZV403,5745035,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444128,-70.655642
RO156,5745036,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444127,-70.655641
ZZ297,5745037,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444126,-70.65564
ZU073,5745038,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444125,-70.655639
ZU009,5745039,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444124,-70.655638
ZZ205,5745040,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444123,-70.655637
AM622,5745041,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444122,-70.655636
ZZ206,5745042,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444121,-70.655635
AM623,5745043,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44412,-70.655634
AM673,5745044,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444119,-70.655633
ZZ318,5745045,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444118,-70.655632
ZZ319,5745046,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444117,-70.655631
ZZ320,5745047,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444116,-70.65563
ZZ321,5745048,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444115,-70.655629
ZZ630,5745049,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444114,-70.655628
ZZ631,5745050,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444113,-70.655627
EV618,5745051,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444112,-70.655626
EV881,5745052,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444111,-70.655625
EV882,5745053,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44411,-70.655624
EV884,5745054,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444109,-70.655623
EV886,5745055,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444108,-70.655622
ZZ394,5745056,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444107,-70.655621
AR427,5745057,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444106,-70.65562
ZZ091,5745058,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444105,-70.655619
ZZ210,5745059,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444104,-70.655618
ZZ266,5745060,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444103,-70.655617
EV171,5745061,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444102,-70.655616
EV927,5745062,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444101,-70.655615
EV922,5745063,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.4441,-70.655614
EV132,5745064,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444099,-70.655613
EV906,5745065,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444098,-70.655612
EV021,5745066,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444097,-70.655611
ZZ131,5745067,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444096,-70.65561
ZZ207,5745068,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444095,-70.655609
ZZ208,5745069,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444094,-70.655608
ZZ209,5745070,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444093,-70.655607
AM979,5745071,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444092,-70.655606
ZZ087,5745072,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444091,-70.655605
ZZ013,5745073,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44409,-70.655604
ZZ204,5745074,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444089,-70.655603
ZZ125,5745075,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444088,-70.655602
ZZ132,5745076,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444087,-70.655601
ZZ133,5745077,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444086,-70.6556
ZZ339,5745078,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444085,-70.655599
ZV156,5745079,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444084,-70.655598
ZZ285,5745080,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444083,-70.655597
ZZ281,5745081,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444082,-70.655596
ZZ282,5745082,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444081,-70.655595
ZZ283,5745083,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44408,-70.655594
ZZ280,5745084,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444079,-70.655593
ZZ291,5745085,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444078,-70.655592
VR002,5745086,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444077,-70.655591
ZZ014,5745087,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444076,-70.65559
AS668,5745088,Metropolitano,E,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444075,-70.655589
PM102,5745089,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444074,-70.655588
ZZ286,5745090,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444073,-70.655587
ZO130,5745091,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444072,-70.655586
AT096,5745092,Norte,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444071,-70.655585
ZB602,5745093,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44407,-70.655584
ZA178,5745094,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444069,-70.655583
ZB477,5745095,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444068,-70.655582
ZU207,5745096,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444067,-70.655581
ZU208,5745097,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444066,-70.65558
ZU209,5745098,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444065,-70.655579
AM546,5745099,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444064,-70.655578
AM547,5745100,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444063,-70.655577
AM548,5745101,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444062,-70.655576
ZZ005,5745102,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444061,-70.655575
RS941,5745103,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44406,-70.655574
AM835,5745104,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444059,-70.655573
SA363,5745105,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444058,-70.655572
SA283,5745106,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444057,-70.655571
ZT110,5745107,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444056,-70.65557
ZZ147,5745108,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444055,-70.655569
TA030,5745109,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444054,-70.655568
ZZ054,5745110,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444053,-70.655567
ZM857,5745111,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444052,-70.655566
ZZ070,5745112,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444051,-70.655565
RM911,5745113,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44405,-70.655564
EV137,5745114,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444049,-70.655563
ZZ128,5745115,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444048,-70.655562
RC985,5745116,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444047,-70.655561
ZZ094,5745117,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444046,-70.65556
ZZ095,5745118,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444045,-70.655559
ZZ096,5745119,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444044,-70.655558
ZZ265,5745120,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444043,-70.655557
ZI037,5745121,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444042,-70.655556
ZE502,5745123,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44404,-70.655554
RM824,5745124,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444039,-70.655553
ZB543,5745125,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444038,-70.655552
RM081,5745126,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444037,-70.655551
CC570,5745127,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444036,-70.65555
ZE519,5745128,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444035,-70.655549
ZZ349,5745129,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444034,-70.655548
ZZ347,5745130,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444033,-70.655547
ZZ348,5745131,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444032,-70.655546
ZZ345,5745132,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444031,-70.655545
ZZ346,5745133,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44403,-70.655544
CC318,5745134,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444029,-70.655543
DH107,5745135,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444028,-70.655542
HO543,5745136,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444027,-70.655541
AS711,5745137,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444026,-70.65554
RS320,5745138,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444025,-70.655539
FN945,5745139,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444024,-70.655538
RM965,5745140,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444023,-70.655537
AN189,5745141,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444022,-70.655536
CO949,5745142,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444021,-70.655535
AM731,5745143,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44402,-70.655534
RS079,5745144,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444019,-70.655533
BI326,5745145,Sur,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444018,-70.655532
FS715,5745146,Austral,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444017,-70.655531
ZR014,5745147,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444016,-70.65553
VA916,5745148,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444015,-70.655529
ZB580,5745149,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444014,-70.655528
RM610,5745150,Metropolitano,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444013,-70.655527
AS687,5745151,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444012,-70.655526
AS688,5745152,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444011,-70.655525
AS689,5745153,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44401,-70.655524
AS690,5745154,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444009,-70.655523
ZC041,5745155,Norte,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444008,-70.655522
AM728,5745156,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444007,-70.655521
AM729,5745157,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444006,-70.65552
ZM303,5745158,Metropolitano,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444005,-70.655519
AM439,5745159,Metropolitano,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444004,-70.655518
AM498,5745160,Metropolitano,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444003,-70.655517
AM499,5745161,Metropolitano,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444002,-70.655516
AS741,5745162,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444001,-70.655515
AS742,5745163,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444,-70.655514
AS740,5745164,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443999,-70.655513
AM219,5745165,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443998,-70.655512
AM804,5745166,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443997,-70.655511
AM229,5745167,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443996,-70.65551
ZC023,5745168,Norte,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443995,-70.655509
AM660,5745169,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443994,-70.655508
AM661,5745170,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443993,-70.655507
AM741,5745171,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443992,-70.655506
AS685,5745172,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443991,-70.655505
AS686,5745173,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44399,-70.655504
AM490,5745174,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443989,-70.655503
AS722,5745175,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443988,-70.655502
AM201,5745176,Metropolitano,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443987,-70.655501
ZE138,5745177,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443986,-70.6555
ZM392,5745178,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443985,-70.655499
MQ002,5745180,Metropolitano,E,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443983,-70.655497
RM170,5745185,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443978,-70.655492
RM488,5745186,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443977,-70.655491
RM224,5745187,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443976,-70.65549
RM223,5745188,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443975,-70.655489
RM188,5745189,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443974,-70.655488
BI691,5745190,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443973,-70.655487
RM190,5745191,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443972,-70.655486
RM193,5745192,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443971,-70.655485
RM231,5745193,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44397,-70.655484
RM472,5745194,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443969,-70.655483
RM476,5745195,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443968,-70.655482
RM210,5745196,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443967,-70.655481
SA704,5745197,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443966,-70.65548
RM192,5745198,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443965,-70.655479
BI816,5745199,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443964,-70.655478
RM183,5745200,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443963,-70.655477
RM467,5745201,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443962,-70.655476
AR522,5745202,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443961,-70.655475
RM189,5745222,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443941,-70.655455
SA290,5745203,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44396,-70.655474
SA337,5745204,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443959,-70.655473
SA343,5745205,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443958,-70.655472
RA196,5745206,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443957,-70.655471
RM146,5745207,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443956,-70.65547
BI480,5745208,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443955,-70.655469
MA511,5745209,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443954,-70.655468
RA198,5745210,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443953,-70.655467
VR411,5745211,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443952,-70.655466
MG542,5745212,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443951,-70.655465
SA467,5745213,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44395,-70.655464
RM125,5745214,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443949,-70.655463
RM128,5745215,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443948,-70.655462
BI476,5745216,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443947,-70.655461
RM177,5745217,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443946,-70.65546
SA712,5745218,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443945,-70.655459
SA713,5745219,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443944,-70.655458
LA526,5745220,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443943,-70.655457
RM159,5745221,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443942,-70.655456
ZM412,5745223,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44394,-70.655454
ZM413,5745224,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443939,-70.655453
RM203,5745225,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443938,-70.655452
RM346,5745226,Metropolitano,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443937,-70.655451
RM347,5745227,Metropolitano,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443936,-70.65545
RM121,5745230,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443933,-70.655447
RM175,5745231,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443932,-70.655446
RM151,5745232,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443931,-70.655445
RA197,5745233,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44393,-70.655444
LA534,5745234,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443929,-70.655443
RM181,5745235,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443928,-70.655442
RM147,5745236,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443927,-70.655441
BI463,5745237,Sur,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443926,-70.65544
MG536,5745238,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443925,-70.655439
RM471,5745239,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443924,-70.655438
RM123,5745240,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443923,-70.655437
RM217,5745241,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443922,-70.655436
RM219,5745242,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443921,-70.655435
AN549,5745243,Norte,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.44392,-70.655434
RO535,5745244,Centro,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443919,-70.655433
RM186,5745245,Metropolitano,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443918,-70.655432
RM173,5745246,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443917,-70.655431
MA512,5745247,Centro,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443916,-70.65543
RM484,5745248,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443915,-70.655429
RM222,5745249,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443914,-70.655428
RM171,5745250,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443913,-70.655427
RM218,5745251,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443912,-70.655426
LA833,5745252,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.443911,-70.655425
